Player,Team,Position,szn_GP_all,szn_TOI/GP_all,szn_G,szn_A,szn_SOG,szn_HIT,szn_BLK,szn_PIM,szn_FOW,l7_GP_all,l7_TOI/GP_all,l7_G,l7_A,l7_SOG,l7_HIT,l7_BLK,l7_PIM,l7_FOW,szn_GP_pp,szn_TOI/GP_pp,szn_PPP,l7_GP_pp,l7_TOI/GP_pp,l7_PPP,pos_group,T_szn_G,T_szn_A,T_szn_PPP,T_szn_SOG,T_szn_FOW,T_szn_HIT,T_szn_BLK,T_szn_PIM,T_l7_G,T_l7_A,T_l7_PPP,T_l7_SOG,T_l7_FOW,T_l7_HIT,T_l7_BLK,T_l7_PIM,Offensive_Index_szn,Banger_Index_szn,Composite_Index_szn,Offensive_Index_l7,Banger_Index_l7,Composite_Index_l7
Justin Sourdif,WSH,R,23,0 days 00:12:11.130434784,0.64,0.64,5.78,7.28,1.5,2.14,11.77,7.0,0 days 00:14:35.142857142,1.18,1.76,8.81,6.46,1.18,3.53,22.33,,,,,,,F,50,37,50,49,78,71,34,63,79,83,50,80,89,69,35,82,52.8,56.0,53.75999999999999,76.2,62.0,71.94
Jake Neighbours,STL,L,11,0 days 00:14:46.818181818,2.21,0.74,5.54,9.23,1.85,1.48,0.74,3.0,0 days 00:15:13.000000002,0.0,1.31,3.94,6.57,0.0,0.0,1.31,11.0,0 days 00:01:55.999999998,2.82,,,,F,98,43,41,46,23,80,46,49,16,72,50,29,32,69,3,17,50.2,58.333333333333336,52.64,39.8,29.666666666666668,36.76
Jack Finley,T.B,C,9,0 days 00:09:03.777777780,0.74,0.74,4.41,11.03,0.74,2.94,32.37,5.0,0 days 00:09:31.999999998,1.26,1.26,3.78,12.59,1.26,0.0,35.24,,,,,,,F,57,43,50,27,93,85,10,75,81,70,50,26,94,88,38,17,54.0,56.666666666666664,54.8,64.2,47.666666666666664,59.239999999999995
Ridly Greig,OTT,C,19,0 days 00:17:13.105263156,0.37,1.1,5.5,4.59,2.38,3.67,12.84,4.0,0 days 00:16:40.999999998,0.9,1.8,6.29,5.39,2.7,3.6,11.69,19.0,0 days 00:02:11.631578946,4.32,,,,F,29,63,61,45,80,52,62,82,69,84,50,59,79,62,73,82,55.6,65.33333333333333,58.519999999999996,68.2,72.33333333333333,69.44
Seth Jarvis,CAR,C,22,0 days 00:18:52.954545456,1.59,1.01,9.68,2.89,1.3,0.87,1.88,7.0,0 days 00:17:52.285714284,0.48,0.96,7.19,2.88,0.96,0.96,0.96,22.0,0 days 00:03:03.636363636,0.89,7.0,0 days 00:03:07.142857140,0.0,F,92,58,9,88,36,33,27,33,46,59,10,68,27,39,28,45,56.6,31.0,48.919999999999995,42.0,37.333333333333336,40.6
Daemon Hunt,MIN,D,7,0 days 00:11:52.571428572,0.0,0.72,0.72,4.33,8.66,0.0,0.0,5.0,0 days 00:11:24.199999998,0.0,0.0,0.0,4.21,12.63,0.0,0.0,,,,,,,D,19,55,50,1,50,72,97,6,26,14,50,1,50,73,99,14,35.0,58.333333333333336,42.0,28.2,62.0,38.339999999999996
Tyler Kleven,OTT,D,20,0 days 00:16:53.850000,0.0,0.36,4.08,4.62,6.39,1.6,0.0,7.0,0 days 00:19:10.142857140,0.0,0.45,4.47,3.58,5.81,0.0,0.0,,,,,,,D,19,27,50,64,50,75,86,56,26,41,50,67,50,67,77,14,42.0,72.33333333333333,51.099999999999994,46.8,52.666666666666664,48.559999999999995
Jack Quinn,BUF,R,22,0 days 00:16:16.181818182,0.84,1.01,7.21,1.84,1.84,0.0,0.0,7.0,0 days 00:17:22.428571428,0.99,0.99,9.37,0.99,2.47,0.0,0.0,22.0,0 days 00:02:31.954545456,2.15,7.0,0 days 00:03:37.571428572,0.0,F,64,58,29,68,12,20,46,8,72,60,10,83,14,15,69,17,46.2,24.666666666666668,39.74,47.8,33.666666666666664,43.559999999999995
Alexander Nikishin,CAR,D,21,0 days 00:19:36.666666666,0.29,0.87,5.24,7.43,4.23,1.75,0.0,6.0,0 days 00:17:30.333333336,0.0,0.0,5.71,4.57,4.57,2.28,0.0,,,,,,,D,71,65,50,82,50,91,52,60,26,14,50,81,50,77,60,73,63.6,67.66666666666667,64.82,44.2,70.0,51.94
Ozzy Wiesblatt,NSH,C,19,0 days 00:10:59.421052632,0.0,0.86,4.88,13.79,2.01,4.88,0.0,7.0,0 days 00:10:39.285714288,0.0,0.8,4.02,16.89,1.61,4.83,0.0,,,,,,,F,7,50,50,35,12,90,51,90,16,51,50,30,14,93,48,89,30.8,77.0,44.66,32.2,76.66666666666667,45.54
Jake Sanderson,OTT,D,22,0 days 00:24:23.136363636,0.34,1.34,5.26,1.01,4.25,0.22,0.0,7.0,0 days 00:25:11.142857142,0.0,1.36,4.42,1.02,3.74,0.68,0.0,22.0,0 days 00:03:08.772727272,6.07,7.0,0 days 00:02:47.285714286,3.07,D,78,86,77,82,50,15,53,11,26,82,53,66,50,22,45,37,74.6,26.333333333333332,60.11999999999999,55.4,34.666666666666664,49.17999999999999
Alexis Lafrenière,NYR,L,24,0 days 00:17:10.833333336,0.73,1.16,6.84,5.68,2.18,0.87,0.29,7.0,0 days 00:16:08.285714285,1.06,0.0,5.31,8.5,2.12,1.06,0.53,24.0,0 days 00:02:21.375000,2.12,,,,F,56,65,29,64,17,61,56,33,75,11,50,47,22,78,62,47,46.2,50.0,47.34,41.0,62.333333333333336,47.4
Dawson Mercer,N.J,C,22,0 days 00:18:59.045454546,1.29,1.15,5.89,2.01,3.02,1.15,6.18,7.0,0 days 00:20:26.714285712,0.42,0.42,5.87,1.26,1.68,0.84,9.22,22.0,0 days 00:02:07.409090910,5.14,7.0,0 days 00:01:43.999999998,0.0,F,84,65,69,51,64,22,76,41,42,32,10,54,74,18,50,42,66.6,46.333333333333336,60.51999999999999,42.4,36.666666666666664,40.67999999999999
Justin Barron,NSH,D,19,0 days 00:15:08.052631578,0.0,0.83,3.13,2.71,4.59,1.25,0.0,4.0,0 days 00:13:05.749999998,0.0,0.0,4.58,2.29,2.29,2.29,0.0,,,,,,,D,19,62,50,41,50,50,60,45,26,14,50,68,50,48,16,73,44.4,51.666666666666664,46.58,41.6,45.666666666666664,42.81999999999999
Anton Lundell,FLA,C,22,0 days 00:19:16.454545452,0.85,1.7,6.37,3.11,2.41,1.13,30.28,7.0,0 days 00:20:02.714285712,0.86,2.14,7.27,4.28,1.28,0.0,31.22,22.0,0 days 00:03:20.045454546,5.73,7.0,0 days 00:03:31.285714284,7.3,F,64,84,74,58,93,36,63,40,67,89,83,69,93,53,38,17,74.6,46.333333333333336,66.11999999999999,80.2,36.0,66.94
Tim Stützle,OTT,C,22,0 days 00:20:07.181818182,1.49,1.36,8.0,5.29,2.3,1.08,16.94,7.0,0 days 00:20:42.428571426,1.24,0.83,6.62,8.28,2.48,0.83,17.8,22.0,0 days 00:03:16.454545452,5.0,,,,F,90,74,68,76,85,58,60,39,81,53,50,63,86,77,69,42,78.6,52.333333333333336,70.72,66.6,62.666666666666664,65.41999999999999
Lukas Reichel,"CHI, VAN",L,18,0 days 00:12:39.444444444,0.53,0.79,3.95,1.58,2.9,1.58,12.11,,,,,,,,,,,,,,,,F,42,46,50,20,79,17,74,52,50,50,50,50,50,50,50,50,47.4,47.666666666666664,47.48,50.0,50.0,50.0
Sam Colangelo,ANA,R,7,0 days 00:10:12.142857144,0.84,0.0,2.52,7.56,0.84,3.36,0.84,,,,,,,,,,,,,,,,F,64,5,50,4,24,73,13,80,50,50,50,50,50,50,50,50,29.4,55.333333333333336,37.18,50.0,50.0,50.0
Brock Faber,MIN,D,23,0 days 00:23:58.739130432,0.54,0.87,5.66,1.09,4.68,0.22,0.0,7.0,0 days 00:25:18.714285714,0.68,0.68,4.4,1.35,4.4,0.68,0.0,,,,,,,D,94,65,50,86,50,17,62,11,91,54,50,66,50,29,57,37,69.0,30.0,57.3,62.2,41.0,55.839999999999996
Quinton Byfield,L.A,R,23,0 days 00:20:08.608695654,0.52,1.68,7.64,2.46,0.91,1.3,17.22,7.0,0 days 00:20:29.142857142,0.84,1.26,9.62,1.67,0.84,0.84,8.79,23.0,0 days 00:03:05.782608696,4.21,7.0,0 days 00:03:14.857142856,0.0,F,41,83,60,73,85,28,15,45,66,70,10,84,72,24,24,42,68.4,29.333333333333332,56.68,60.4,30.0,51.279999999999994
Alexander Holtz,VGK,R,7,0 days 00:11:20.714285712,0.0,0.0,9.07,1.51,2.27,4.53,0.0,,,,,,,,,,,,,,,,F,7,5,50,84,12,16,59,88,50,50,50,50,50,50,50,50,31.6,54.333333333333336,38.42,50.0,50.0,50.0
Emil Andrae,PHI,D,11,0 days 00:15:10.272727272,0.0,1.08,3.95,4.31,1.8,1.44,0.0,7.0,0 days 00:17:03.857142858,0.0,1.51,4.52,4.02,2.51,2.01,0.0,,,,,,,D,19,76,50,61,50,72,4,51,26,85,50,67,50,72,20,69,51.2,42.333333333333336,48.54,55.6,53.666666666666664,55.019999999999996
Donovan Sebrango,"FLA, OTT",D,10,0 days 00:14:00.300000,0.0,0.86,3.43,6.43,4.71,6.0,0.0,,,,,,,,,,,,,,,,D,19,64,50,49,50,87,62,97,50,50,50,50,50,50,50,50,46.4,82.0,57.08,50.0,50.0,50.0
Jamie Drysdale,PHI,D,21,0 days 00:21:44.333333334,0.26,0.79,2.63,0.66,3.81,2.1,0.0,7.0,0 days 00:21:22.714285716,0.4,0.4,2.81,0.8,3.61,0.0,0.0,21.0,0 days 00:02:15.952380954,0.0,7.0,0 days 00:01:41.285714286,0.0,D,66,60,2,28,50,9,42,68,74,38,8,36,50,17,42,14,41.2,39.666666666666664,40.739999999999995,41.2,24.333333333333332,36.14
Mavrik Bourque,DAL,C,22,0 days 00:14:05.454545454,0.58,0.77,6.39,2.13,1.94,0.77,2.9,7.0,0 days 00:13:08.428571429,0.65,0.65,4.57,1.96,0.0,1.3,9.13,22.0,0 days 00:01:03.090909090,5.19,,,,F,45,45,70,58,45,24,49,30,56,44,50,37,73,28,3,53,52.6,34.333333333333336,47.120000000000005,52.0,28.0,44.8
Luke Evangelista,NSH,R,21,0 days 00:15:55.380952380,0.36,1.61,8.79,0.9,0.72,1.44,0.0,7.0,0 days 00:18:36.285714288,0.46,0.92,10.14,0.92,0.46,2.76,0.0,21.0,0 days 00:02:06.142857144,5.44,7.0,0 days 00:02:12.142857144,3.89,F,28,81,72,83,12,9,10,48,45,57,65,86,14,14,13,75,55.2,22.333333333333332,45.34,53.4,34.0,47.58
Hendrix Lapierre,WSH,C,22,0 days 00:10:01.363636362,0.0,1.36,5.44,4.9,0.82,1.09,8.16,7.0,0 days 00:09:09.428571426,0.0,2.81,5.62,3.74,0.0,0.0,7.49,,,,,,,F,7,74,50,44,70,55,12,39,16,95,50,51,69,48,3,17,49.0,35.333333333333336,44.9,56.2,22.666666666666668,46.13999999999999
Cole Perfetti,WPG,C,7,0 days 00:16:04.000000002,0.53,1.07,7.47,1.6,2.13,1.07,0.53,7.0,0 days 00:16:04.000000002,0.53,1.07,7.47,1.6,2.13,1.07,0.53,7.0,0 days 00:02:47.714285712,6.13,7.0,0 days 00:02:47.714285712,6.13,F,42,61,77,71,20,17,55,39,49,63,79,70,22,23,62,48,54.2,37.0,49.04,56.6,44.333333333333336,52.92
Alex Laferriere,L.A,R,23,0 days 00:16:23.608695654,0.8,0.8,7.64,8.59,2.07,0.64,6.84,7.0,0 days 00:17:16.571428571,0.99,0.5,7.94,7.94,0.5,0.0,5.95,23.0,0 days 00:01:34.086956520,0.0,7.0,0 days 00:01:51,0.0,F,61,47,1,73,66,77,53,26,72,36,10,74,63,76,14,17,49.6,52.0,50.32,51.0,35.666666666666664,46.39999999999999
Will Cuylle,NYR,L,24,0 days 00:17:25.916666664,0.86,1.0,7.6,12.33,3.01,2.29,1.86,7.0,0 days 00:17:24.714285714,0.98,1.48,5.42,13.29,1.97,1.97,1.97,24.0,0 days 00:01:28.166666664,6.81,7.0,0 days 00:01:37.428571428,10.56,F,65,58,81,73,36,88,76,66,72,77,90,49,39,89,58,65,62.6,76.66666666666667,66.82,65.4,70.66666666666667,66.98
Tyson Foerster,PHI,R,17,0 days 00:18:04.705882350,1.37,0.59,6.83,3.12,2.34,3.12,0.2,6.0,0 days 00:17:40.000000002,1.7,0.0,9.06,3.96,2.83,2.26,0.0,17.0,0 days 00:02:24.058823532,2.94,6.0,0 days 00:02:01.333333332,0.0,F,87,34,43,64,15,36,61,77,90,11,10,81,14,51,76,69,48.6,58.0,51.419999999999995,41.2,65.33333333333333,48.44
Yan Kuznetsov,CGY,D,10,0 days 00:18:51.100000002,0.0,0.32,3.82,4.46,4.77,0.0,0.0,7.0,0 days 00:20:00.857142858,0.0,0.0,2.14,3.85,6.0,0.0,0.0,,,,,,,D,19,24,50,58,50,73,64,6,26,14,50,21,50,70,79,14,40.2,47.666666666666664,42.44,32.2,54.333333333333336,38.84
Shakir Mukhamadullin,S.J,D,11,0 days 00:16:40.090909092,0.33,1.31,3.27,1.64,4.58,1.96,0.0,5.0,0 days 00:17:42.400000002,0.68,0.0,2.71,1.36,6.1,0.0,0.0,,,,,,,D,77,85,50,45,50,28,60,65,91,14,50,34,50,29,80,14,61.4,51.0,58.279999999999994,47.8,41.0,45.75999999999999
Landon Slaggert,CHI,L,9,0 days 00:09:32.111111112,0.7,0.0,3.5,11.19,2.8,8.39,0.0,4.0,0 days 00:09:00.250000002,1.67,0.0,3.33,13.33,1.67,16.66,0.0,,,,,,,F,54,5,50,14,12,85,72,97,90,11,50,20,14,89,50,99,27.0,84.66666666666667,44.3,37.0,79.33333333333333,49.699999999999996
JJ Peterka,UTA,R,23,0 days 00:15:59.782608696,1.47,1.14,7.5,0.82,0.98,1.3,0.65,7.0,0 days 00:15:11.857142856,2.82,0.56,9.02,1.13,1.13,1.13,0.56,23.0,0 days 00:01:37.826086956,0.0,7.0,0 days 00:01:41.857142856,0.0,F,89,65,1,72,22,8,17,45,98,39,10,81,22,17,33,49,49.8,23.333333333333332,41.85999999999999,50.0,33.0,44.9
Wyatt Kaiser,CHI,D,22,0 days 00:19:27.727272726,0.0,0.42,2.38,2.24,2.38,1.96,0.0,7.0,0 days 00:19:09.428571426,0.0,0.45,2.24,0.89,2.68,1.79,0.0,,,,,,,D,19,32,50,22,50,41,10,65,26,41,50,23,50,19,23,65,34.6,38.666666666666664,35.82,38.0,35.666666666666664,37.3
Marat Khusnutdinov,BOS,C,19,0 days 00:13:44.842105266,0.69,0.69,3.91,3.22,2.3,1.38,6.89,7.0,0 days 00:15:06.428571426,0.57,0.57,2.27,6.24,3.4,1.13,10.21,19.0,0 days 00:01:26.157894738,2.2,7.0,0 days 00:01:48.714285714,0.0,F,54,40,30,20,66,37,60,47,52,40,10,8,76,68,83,49,42.0,48.0,43.8,37.2,66.66666666666667,46.04
Ian Moore,ANA,D,15,0 days 00:13:46.999999998,0.58,0.29,4.06,1.74,7.55,3.48,0.0,6.0,0 days 00:15:13.333333332,0.66,0.66,3.28,2.63,11.82,2.63,0.0,,,,,,,D,95,22,50,63,50,30,94,87,90,53,50,46,50,54,98,77,56.0,70.33333333333333,60.3,57.8,76.33333333333333,63.35999999999999
Gage Goncalves,T.B,C,22,0 days 00:12:42.454545456,0.21,0.86,3.22,6.01,2.58,0.86,0.64,7.0,0 days 00:13:49.000000002,0.0,0.0,3.1,6.2,0.62,0.0,0.62,22.0,0 days 00:01:11.636363634,2.28,,,,F,18,50,32,11,22,63,67,33,16,11,50,17,23,67,17,17,26.6,54.333333333333336,34.92,23.4,33.666666666666664,26.479999999999997
Ethan Cardwell,S.J,R,4,0 days 00:12:21.250000002,1.21,0.0,3.64,4.86,0.0,2.43,0.0,,,,,,,,,,,,,,,,F,82,5,50,16,12,54,1,68,50,50,50,50,50,50,50,50,33.0,41.0,35.4,50.0,50.0,50.0
Rory Kerins,CGY,C,2,0 days 00:15:51,0.0,0.0,1.89,1.89,5.68,0.0,0.0,2.0,0 days 00:15:51,0.0,0.0,1.89,1.89,5.68,0.0,0.0,,,,,,,F,7,5,50,2,12,21,97,8,16,11,50,5,14,27,96,17,15.2,42.0,23.24,19.2,46.666666666666664,27.439999999999998
Artem Zub,OTT,D,22,0 days 00:19:57.409090908,0.27,1.09,3.69,3.83,4.78,1.91,0.0,7.0,0 days 00:21:03.571428570,0.0,0.41,2.44,3.26,4.88,2.44,0.0,,,,,,,D,68,77,50,55,50,66,64,63,26,38,50,28,50,63,65,75,60.0,64.33333333333333,61.3,38.4,67.66666666666667,47.18
Bobby McMann,TOR,C,22,0 days 00:14:47.363636364,0.92,0.55,7.01,9.59,2.03,2.77,0.37,7.0,0 days 00:14:30.857142858,1.18,0.59,8.86,5.91,2.95,2.36,0.0,,,,,,,F,68,32,50,66,18,81,52,73,79,41,50,80,14,66,77,71,46.8,68.66666666666667,53.36,52.8,71.33333333333333,58.35999999999999
Jeff Malott,L.A,L,16,0 days 00:07:55.187500002,0.95,0.0,6.16,20.83,2.84,10.89,0.47,3.0,0 days 00:08:34.999999998,0.0,0.0,11.65,18.64,6.99,0.0,0.0,,,,,,,F,70,5,50,55,19,96,73,99,16,11,50,91,14,95,98,17,39.8,89.33333333333333,54.66,36.4,70.0,46.48
Matt Rempe,NYR,C,9,0 days 00:09:48.444444444,0.68,0.0,5.44,20.39,1.36,4.76,1.36,,,,,,,,,,,,,,,,F,53,5,50,44,31,96,29,89,50,50,50,50,50,50,50,50,36.6,71.33333333333333,47.019999999999996,50.0,50.0,50.0
Ilya Solovyov,COL,D,9,0 days 00:11:33.333333336,0.0,0.0,5.19,6.35,8.65,2.31,0.0,,,,,,,,,,,,,,,,D,19,6,50,81,50,87,97,72,50,50,50,50,50,50,50,50,41.2,85.33333333333333,54.44,50.0,50.0,50.0
Yegor Chinakhov,CBJ,R,17,0 days 00:10:30.117647058,0.67,0.67,7.73,4.71,2.02,0.67,0.0,6.0,0 days 00:10:31.500000,0.0,0.0,1.9,5.7,2.85,0.0,0.0,,,,,,,F,52,39,50,74,12,53,51,27,16,11,50,5,14,64,76,17,45.4,43.666666666666664,44.879999999999995,19.2,52.333333333333336,29.14
Emil Heineman,NYI,L,23,0 days 00:14:54.521739132,1.57,1.05,7.87,14.0,2.1,1.75,0.52,7.0,0 days 00:16:04.142857140,1.6,1.07,4.8,10.67,2.67,1.07,0.0,23.0,0 days 00:01:21.826086954,1.91,,,,F,91,60,25,75,20,91,54,55,89,63,50,41,14,84,73,48,54.2,66.66666666666667,57.94,51.4,68.33333333333333,56.47999999999999
Adam Wilsby,NSH,D,14,0 days 00:16:59.142857142,0.0,0.5,4.04,1.01,2.52,2.52,0.0,3.0,0 days 00:13:58.666666668,0.0,0.0,7.15,0.0,4.29,0.0,0.0,,,,,,,D,19,38,50,63,50,15,13,75,26,14,50,90,50,4,55,14,44.0,34.333333333333336,41.099999999999994,46.0,24.333333333333332,39.49999999999999
Nils Aman,VAN,C,2,0 days 00:08:39.499999998,0.0,0.0,3.46,6.93,3.46,0.0,3.46,,,,,,,,,,,,,,,,F,7,5,50,13,49,69,83,8,50,50,50,50,50,50,50,50,24.8,53.333333333333336,33.36,50.0,50.0,50.0
Mason Lohrei,BOS,D,19,0 days 00:17:12.947368422,0.37,1.47,2.2,1.65,4.04,0.73,0.0,7.0,0 days 00:16:08.714285712,0.53,0.53,1.06,1.59,3.72,2.12,0.0,19.0,0 days 00:01:37.842105264,5.81,7.0,0 days 00:01:29.142857142,5.77,D,81,89,75,18,50,29,48,28,84,46,73,5,50,34,45,70,62.6,35.0,54.32,51.6,49.666666666666664,51.019999999999996
Matthew Kessel,STL,D,13,0 days 00:11:23.153846154,0.41,0.0,2.84,2.03,2.03,1.62,0.0,6.0,0 days 00:12:26.333333334,0.8,0.0,2.41,0.0,3.22,0.0,0.0,,,,,,,D,85,6,50,33,50,36,6,56,95,14,50,27,50,4,34,14,44.8,32.666666666666664,41.16,47.2,17.333333333333332,38.239999999999995
Josh Dunne,BUF,C,15,0 days 00:09:09.933333336,0.44,0.44,5.24,6.98,3.05,11.78,3.93,6.0,0 days 00:08:56.666666664,0.0,1.12,5.59,4.47,2.24,20.12,8.94,,,,,,,F,35,25,50,41,52,69,77,99,16,65,50,51,73,55,64,99,40.6,81.66666666666667,52.92,51.0,72.66666666666667,57.5
Daniil Miromanov,CGY,D,1,0 days 00:17:49.000000002,0.0,0.0,0.0,0.0,6.74,0.0,0.0,,,,,,,,,,,,,,,,D,19,6,50,1,50,2,89,6,50,50,50,50,50,50,50,50,25.2,32.333333333333336,27.339999999999996,50.0,50.0,50.0
Alex Steeves,BOS,C,8,0 days 00:11:39.874999998,0.64,0.64,7.07,16.07,7.07,4.5,0.0,7.0,0 days 00:11:25.285714284,0.75,0.75,7.5,15.01,8.26,5.25,0.0,,,,,,,F,50,37,50,67,12,93,99,88,62,49,50,71,14,92,99,90,43.2,93.33333333333333,58.239999999999995,49.2,93.66666666666667,62.54
J.J. Moser,T.B,D,20,0 days 00:21:18,0.14,0.85,3.52,2.39,3.66,1.41,0.0,7.0,0 days 00:22:21.857142858,0.0,1.53,2.68,2.3,5.75,2.3,0.0,,,,,,,D,44,64,50,51,50,44,38,50,26,86,50,33,50,48,76,73,51.8,44.0,49.459999999999994,49.0,65.66666666666667,54.0
Josh Doan,BUF,R,22,0 days 00:15:37.409090910,1.22,1.4,9.95,4.19,1.05,1.4,0.35,7.0,0 days 00:15:57.714285714,1.61,1.61,8.59,4.83,1.61,2.15,0.0,22.0,0 days 00:02:31.136363634,4.33,7.0,0 days 00:01:25.999999998,5.98,F,82,75,61,89,18,48,19,47,89,80,78,79,14,58,48,68,65.0,38.0,56.9,68.0,58.0,65.0
Kent Johnson,CBJ,C,22,0 days 00:14:31.681818180,0.38,0.56,7.32,0.56,2.25,0.0,0.0,7.0,0 days 00:14:02.285714286,0.0,0.0,5.5,1.22,2.44,0.0,0.0,22.0,0 days 00:02:07.909090907,0.0,,,,F,30,32,1,70,12,5,58,8,16,11,50,50,14,18,69,17,29.0,23.666666666666668,27.4,28.2,34.666666666666664,30.139999999999997
Matty Beniers,SEA,C,22,0 days 00:20:31.772727270,0.4,1.46,4.12,1.06,2.92,0.8,18.33,7.0,0 days 00:21:38.428571430,0.4,1.58,2.77,0.4,4.36,0.0,15.84,22.0,0 days 00:02:54.909090912,3.74,7.0,0 days 00:02:24.142857144,3.57,F,32,77,54,23,86,11,74,31,41,79,63,13,84,7,91,17,54.4,38.666666666666664,49.68,56.0,38.333333333333336,50.699999999999996
Scott Morrow,NYR,D,3,0 days 00:13:11.333333334,0.0,0.0,3.03,0.0,4.55,0.0,0.0,3.0,0 days 00:13:11.333333334,0.0,0.0,3.03,0.0,4.55,0.0,0.0,,,,,,,D,19,6,50,38,50,2,59,6,26,14,50,40,50,4,60,14,32.6,22.333333333333332,29.52,36.0,26.0,33.0
William Eklund,S.J,L,19,0 days 00:19:53.947368420,0.79,1.43,6.82,2.54,2.38,0.95,0.0,7.0,0 days 00:20:00.857142858,0.0,1.28,5.14,3.43,2.14,1.71,0.0,19.0,0 days 00:04:01.210526316,5.5,7.0,0 days 00:04:53.571428574,3.5,F,61,76,72,64,12,29,62,35,16,71,62,45,14,45,62,61,57.0,42.0,52.5,41.6,56.0,45.92
Owen Power,BUF,D,21,0 days 00:20:47.666666664,0.27,0.69,3.3,1.51,3.02,0.55,0.0,7.0,0 days 00:19:20.285714286,0.0,0.44,1.77,0.89,3.99,0.89,0.0,21.0,0 days 00:01:28.476190476,0.0,,,,D,68,53,2,45,50,26,23,22,26,40,50,14,50,19,50,43,43.6,23.666666666666668,37.62,36.0,37.333333333333336,36.4
Matt Coronato,CGY,R,23,0 days 00:17:06.826086954,1.22,0.91,10.37,0.3,1.22,1.83,2.29,7.0,0 days 00:17:42,2.42,1.45,12.59,0.0,0.48,1.94,4.84,23.0,0 days 00:03:40.173913044,3.55,7.0,0 days 00:03:06,8.29,F,82,53,51,91,40,3,25,57,97,76,86,93,58,3,13,65,63.4,28.333333333333332,52.879999999999995,82.0,27.0,65.5
Luke Hughes,N.J,D,22,0 days 00:22:59.136363636,0.12,1.42,5.7,0.95,2.25,2.61,0.0,7.0,0 days 00:24:17.285714286,0.35,1.76,8.12,0.35,2.12,2.12,0.0,22.0,0 days 00:02:03.818181815,3.96,7.0,0 days 00:02:07.142857140,8.09,D,40,88,58,87,50,14,9,77,70,90,82,94,50,9,13,70,64.6,33.333333333333336,55.21999999999999,77.2,30.666666666666668,63.239999999999995
Aatu Raty,VAN,C,21,0 days 00:12:29.571428574,0.23,1.14,3.66,11.21,1.6,2.29,33.39,7.0,0 days 00:11:54,0.0,0.0,5.04,7.92,0.72,1.44,35.29,,,,,,,F,19,65,50,16,94,85,38,66,16,11,50,44,94,76,20,56,48.8,63.0,53.059999999999995,43.0,50.666666666666664,45.3
Dylan Guenther,UTA,R,23,0 days 00:17:26.956521738,1.35,1.2,11.66,3.44,1.05,0.9,1.5,7.0,0 days 00:16:18.142857144,1.58,0.53,13.67,4.21,1.05,0.0,2.63,23.0,0 days 00:03:14.739130434,3.22,7.0,0 days 00:02:08.285714285,4.01,F,86,67,47,94,32,40,19,34,88,38,66,95,44,53,31,17,65.2,31.0,54.94,66.2,33.666666666666664,56.44
Logan Stankoven,CAR,C,22,0 days 00:15:28.454545452,0.88,1.06,8.28,1.41,0.88,2.64,21.15,7.0,0 days 00:15:45.857142858,0.0,1.09,8.7,1.09,0.0,3.81,18.49,22.0,0 days 00:01:35.772727272,0.0,,,,F,66,61,1,79,89,15,14,71,16,64,50,79,87,16,3,84,59.2,33.333333333333336,51.44,59.2,34.333333333333336,51.739999999999995
Colton Dach,CHI,C,22,0 days 00:12:46.090909092,0.43,0.43,5.77,18.8,2.35,5.34,2.99,7.0,0 days 00:11:48.428571426,0.73,0.0,4.36,18.15,1.45,8.71,3.63,,,,,,,F,34,25,50,49,46,95,61,92,61,11,50,35,52,94,44,96,40.8,82.66666666666667,53.36,41.8,78.0,52.66
Cole Sillinger,CBJ,C,22,0 days 00:16:17.227272726,0.33,1.17,6.03,3.85,1.17,1.67,1.67,7.0,0 days 00:17:16.857142859,0.0,1.49,5.46,4.96,1.98,0.0,0.5,,,,,,,F,26,66,50,53,34,44,23,54,16,77,50,49,21,59,58,17,45.8,40.333333333333336,44.16,42.6,44.666666666666664,43.22
Mackie Samoskevich,FLA,R,22,0 days 00:15:02.681818182,0.54,1.63,8.34,6.16,1.45,1.09,0.0,7.0,0 days 00:15:12.285714288,0.56,1.13,7.89,6.76,1.13,0.0,0.0,22.0,0 days 00:02:43.409090910,5.01,7.0,0 days 00:01:58.428571428,0.0,F,42,82,68,79,12,64,32,39,51,66,10,74,14,70,33,17,56.6,45.0,53.12,43.0,40.0,42.099999999999994
Matthew Knies,TOR,L,19,0 days 00:20:32.894736840,0.77,2.61,6.45,7.68,1.38,1.23,0.0,4.0,0 days 00:21:49.249999998,0.0,2.75,6.87,8.25,0.69,0.0,0.0,19.0,0 days 00:03:16.052631576,1.93,4.0,0 days 00:03:49.999999998,0.0,F,59,96,26,59,12,73,30,43,16,94,10,65,14,77,19,17,50.4,48.666666666666664,49.879999999999995,39.8,37.666666666666664,39.16
Samuel Helenius,L.A,C,3,0 days 00:07:15,0.0,0.0,5.52,27.59,2.76,0.0,8.28,,,,,,,,,,,,,,,,F,7,5,50,45,71,98,71,8,50,50,50,50,50,50,50,50,35.6,59.0,42.62,50.0,50.0,50.0
